Year,Month,Monthly_Anomaly,Monthly_Unc,Annual_Anomaly,Annual_Unc,FiveYear_Anomaly,FiveYear_Unc,TenYear_Anomaly,TenYear_Unc,TwentyYear_Anomaly,TwentyYear_Unc
1969,2,-0.157,0.081,-0.026,0.047,-0.048,0.026,-0.054,0.023,-0.021,0.016
1969,3,-0.062,0.081,-0.007,0.045,-0.049,0.024,-0.053,0.023,-0.021,0.016
1969,4,0.113,0.089,-0.005,0.042,-0.047,0.024,-0.051,0.022,-0.021,0.016
1969,5,0.164,0.053,0.009,0.041,-0.048,0.024,-0.05,0.022,-0.021,0.016
1969,6,0.085,0.083,0.038,0.035,-0.049,0.023,-0.049,0.022,-0.021,0.016
1969,7,-0.041,0.092,0.055,0.036,-0.052,0.023,-0.049,0.022,-0.021,0.016
1969,8,-0.001,0.069,0.078,0.033,-0.052,0.022,-0.047,0.021,-0.02,0.016
1969,9,0.035,0.077,0.082,0.029,-0.052,0.022,-0.044,0.021,-0.019,0.016
1969,10,0.107,0.06,0.076,0.028,-0.051,0.022,-0.043,0.021,-0.018,0.016
1969,11,0.078,0.07,0.06,0.031,-0.054,0.022,-0.042,0.021,-0.016,0.016
1969,12,0.242,0.079,0.05,0.027,-0.051,0.022,-0.04,0.02,-0.014,0.016
1970,1,0.093,0.055,0.052,0.027,-0.051,0.021,-0.039,0.02,-0.013,0.016
1970,2,0.125,0.05,0.04,0.025,-0.049,0.021,-0.037,0.02,-0.011,0.015
1970,3,-0.011,0.037,0.041,0.027,-0.047,0.021,-0.035,0.02,-0.009,0.015
1970,4,0.042,0.047,0.034,0.031,-0.046,0.022,-0.033,0.019,-0.006,0.015
1970,5,-0.029,0.068,0.022,0.03,-0.045,0.022,-0.031,0.019,-0.005,0.015
1970,6,-0.036,0.066,-0.009,0.031,-0.04,0.021,-0.03,0.019,-0.003,0.015
1970,7,-0.016,0.089,-0.024,0.03,-0.032,0.021,-0.029,0.018,-0.002,0.015
1970,8,-0.145,0.109,-0.054,0.031,-0.025,0.021,-0.03,0.018,-0.001,0.015
1970,9,0.044,0.057,-0.073,0.033,-0.023,0.021,-0.029,0.018,-0.0,0.015
1970,10,0.02,0.083,-0.086,0.031,-0.017,0.021,-0.03,0.017,0.0,0.015
1970,11,-0.063,0.068,-0.089,0.031,-0.011,0.021,-0.031,0.017,0.002,0.015
1970,12,-0.131,0.084,-0.097,0.031,-0.006,0.02,-0.032,0.016,0.002,0.015
1971,1,-0.089,0.069,-0.106,0.031,-0.002,0.02,-0.031,0.016,0.004,0.014
1971,2,-0.23,0.06,-0.106,0.028,0.0,0.02,-0.032,0.015,0.005,0.014
1971,3,-0.248,0.053,-0.116,0.026,0.004,0.019,-0.034,0.015,0.007,0.014
1971,4,-0.113,0.069,-0.121,0.024,0.004,0.018,-0.034,0.014,0.007,0.014
1971,5,-0.064,0.057,-0.124,0.023,0.006,0.018,-0.036,0.014,0.007,0.014
1971,6,-0.127,0.069,-0.124,0.022,0.007,0.017,-0.037,0.014,0.008,0.014
1971,7,-0.13,0.069,-0.139,0.021,0.006,0.017,-0.038,0.013,0.01,0.014
1971,8,-0.135,0.04,-0.14,0.02,0.003,0.017,-0.038,0.013,0.011,0.014
1971,9,-0.076,0.055,-0.121,0.024,0.001,0.018,-0.038,0.013,0.012,0.014
1971,10,-0.044,0.073,-0.112,0.027,-0.003,0.018,-0.039,0.013,0.013,0.014
1971,11,-0.094,0.045,-0.107,0.033,-0.007,0.018,-0.039,0.012,0.013,0.014
1971,12,-0.135,0.072,-0.089,0.036,-0.009,0.018,-0.038,0.012,0.016,0.014
1972,1,-0.269,0.066,-0.078,0.038,-0.009,0.018,-0.035,0.012,0.016,0.014
1972,2,-0.237,0.046,-0.056,0.037,-0.007,0.018,-0.031,0.012,0.016,0.014
1972,3,-0.026,0.046,-0.047,0.039,-0.009,0.018,-0.03,0.012,0.015,0.014
1972,4,-0.003,0.071,-0.037,0.037,-0.012,0.017,-0.028,0.012,0.015,0.014
1972,5,-0.007,0.091,-0.031,0.031,-0.015,0.017,-0.026,0.012,0.016,0.014
1972,6,0.089,0.097,-0.001,0.028,-0.021,0.016,-0.023,0.012,0.017,0.013
1972,7,-0.003,0.073,0.041,0.028,-0.023,0.016,-0.022,0.012,0.018,0.013
1972,8,0.135,0.028,0.081,0.029,-0.024,0.017,-0.019,0.012,0.019,0.013
1972,9,0.033,0.095,0.097,0.03,-0.023,0.018,-0.018,0.012,0.019,0.013
1972,10,0.071,0.052,0.118,0.033,-0.023,0.018,-0.017,0.012,0.02,0.013
1972,11,-0.018,0.082,0.137,0.032,-0.02,0.019,-0.015,0.013,0.02,0.013
1972,12,0.227,0.071,0.148,0.031,-0.019,0.019,-0.013,0.012,0.022,0.013
1973,1,0.234,0.035,0.157,0.03,-0.02,0.018,-0.011,0.012,0.024,0.012
1973,2,0.241,0.051,0.149,0.031,-0.02,0.018,-0.008,0.012,0.025,0.012
1973,3,0.168,0.057,0.148,0.025,-0.022,0.017,-0.008,0.012,0.028,0.012
1973,4,0.245,0.093,0.147,0.024,-0.024,0.016,-0.006,0.012,0.029,0.012
1973,5,0.223,0.064,0.151,0.025,-0.027,0.016,-0.003,0.012,0.031,0.012
1973,6,0.221,0.05,0.13,0.026,-0.027,0.014,-0.003,0.012,0.032,0.012
1973,7,0.105,0.062,0.095,0.026,-0.027,0.014,-0.0,0.012,0.032,0.011
1973,8,0.033,0.066,0.048,0.026,-0.026,0.015,-0.001,0.012,0.033,0.011
1973,9,0.025,0.065,0.021,0.026,-0.027,0.015,0.002,0.012,0.034,0.011
1973,10,0.062,0.06,-0.011,0.026,-0.027,0.015,0.001,0.012,0.033,0.011
1973,11,0.025,0.07,-0.036,0.027,-0.03,0.015,0.003,0.012,0.034,0.011
1973,12,-0.021,0.05,-0.057,0.025,-0.03,0.015,0.005,0.012,0.035,0.011
1974,1,-0.185,0.051,-0.071,0.027,-0.029,0.015,0.007,0.012,0.036,0.011
1974,2,-0.326,0.054,-0.065,0.028,-0.028,0.014,0.007,0.012,0.037,0.01
1974,3,-0.159,0.059,-0.073,0.03,-0.028,0.015,0.009,0.013,0.039,0.01
1974,4,-0.137,0.054,-0.084,0.027,-0.031,0.015,0.009,0.013,0.041,0.01
1974,5,-0.072,0.059,-0.095,0.025,-0.03,0.014,0.008,0.013,0.044,0.01
1974,6,-0.028,0.06,-0.103,0.026,-0.026,0.014,0.008,0.013,0.044,0.01
1974,7,-0.067,0.076,-0.089,0.024,-0.018,0.014,0.009,0.013,0.045,0.009
1974,8,0.108,0.078,-0.056,0.023,-0.011,0.015,0.01,0.013,0.046,0.009
1974,9,-0.069,0.091,-0.038,0.023,-0.008,0.015,0.012,0.013,0.049,0.009
1974,10,-0.074,0.041,-0.021,0.023,-0.004,0.014,0.014,0.013,0.05,0.009
1974,11,-0.109,0.058,-0.005,0.026,0.001,0.014,0.015,0.013,0.051,0.009
1974,12,-0.112,0.058,-0.003,0.03,0.004,0.014,0.017,0.012,0.052,0.009
1975,1,-0.016,0.059,0.0,0.025,0.008,0.013,0.019,0.012,0.054,0.008
1975,2,0.06,0.037,-0.024,0.022,0.01,0.013,0.022,0.012,0.054,0.008
1975,3,0.067,0.072,-0.024,0.019,0.011,0.013,0.024,0.012,0.055,0.008
1975,4,0.058,0.056,-0.027,0.019,0.012,0.013,0.027,0.013,0.057,0.008
1975,5,0.125,0.064,-0.038,0.02,0.016,0.014,0.03,0.013,0.058,0.008
1975,6,-0.002,0.083,-0.039,0.018,0.013,0.014,0.033,0.013,0.059,0.008
1975,7,-0.031,0.092,-0.045,0.018,0.01,0.014,0.036,0.013,0.06,0.009
1975,8,-0.18,0.064,-0.063,0.022,0.008,0.013,0.039,0.013,0.061,0.009
1975,9,-0.069,0.071,-0.094,0.023,0.008,0.014,0.041,0.013,0.062,0.009
1975,10,-0.12,0.069,-0.109,0.023,0.006,0.014,0.042,0.013,0.063,0.009
1975,11,-0.234,0.042,-0.142,0.025,0.004,0.013,0.045,0.013,0.063,0.009
1975,12,-0.122,0.079,-0.151,0.024,0.001,0.014,0.047,0.013,0.064,0.009
1976,1,-0.087,0.062,-0.151,0.02,0.001,0.014,0.052,0.013,0.065,0.009
1976,2,-0.164,0.069,-0.146,0.02,-0.002,0.015,0.057,0.013,0.067,0.009
1976,3,-0.298,0.061,-0.144,0.021,-0.0,0.015,0.062,0.013,0.068,0.009
1976,4,-0.128,0.056,-0.151,0.021,-0.001,0.015,0.066,0.013,0.07,0.009
1976,5,-0.263,0.052,-0.138,0.019,0.001,0.014,0.068,0.013,0.071,0.009
1976,6,-0.112,0.057,-0.119,0.02,0.003,0.013,0.072,0.013,0.072,0.009
1976,7,-0.038,0.046,-0.092,0.02,0.008,0.013,0.076,0.013,0.072,0.01
1976,8,-0.113,0.068,-0.064,0.023,0.011,0.013,0.081,0.013,0.073,0.01
1976,9,-0.044,0.091,-0.027,0.028,0.016,0.012,0.083,0.014,0.074,0.01
1976,10,-0.212,0.057,0.002,0.03,0.021,0.012,0.085,0.014,0.075,0.01
1976,11,-0.08,0.075,0.049,0.032,0.023,0.013,0.088,0.013,0.075,0.01
1976,12,0.116,0.044,0.084,0.035,0.025,0.014,0.092,0.013,0.076,0.01
1977,1,0.228,0.059,0.107,0.034,0.027,0.014,0.095,0.013,0.078,0.01
1977,2,0.181,0.079,0.138,0.036,0.028,0.015,0.098,0.013,0.08,0.01
1977,3,0.143,0.074,0.149,0.039,0.034,0.015,0.098,0.013,0.081,0.011
1977,4,0.218,0.053,0.176,0.043,0.04,0.016,0.098,0.013,0.082,0.011
1977,5,0.3,0.056,0.199,0.04,0.046,0.016,0.099,0.013,0.083,0.011
1977,6,0.308,0.09,0.196,0.04,0.056,0.016,0.1,0.013,0.084,0.011
1977,7,0.234,0.051,0.182,0.036,0.061,0.016,0.101,0.013,0.086,0.012
1977,8,0.26,0.094,0.178,0.031,0.067,0.015,0.101,0.013,0.088,0.012
1977,9,0.093,0.075,0.176,0.026,0.071,0.015,0.102,0.012,0.09,0.012
1977,10,0.113,0.065,0.168,0.025,0.077,0.016,0.102,0.013,0.091,0.012
1977,11,0.193,0.026,0.154,0.022,0.08,0.016,0.103,0.013,0.092,0.012
1977,12,0.081,0.077,0.13,0.023,0.085,0.016,0.105,0.013,0.094,0.012
1978,1,0.059,0.038,0.122,0.022,0.091,0.015,0.106,0.013,0.097,0.012
1978,2,0.129,0.045,0.089,0.022,0.099,0.015,0.107,0.013,0.1,0.012
1978,3,0.119,0.07,0.088,0.027,0.104,0.016,0.109,0.013,0.101,0.012
1978,4,0.122,0.082,0.081,0.029,0.108,0.016,0.109,0.013,0.103,0.012
1978,5,0.132,0.07,0.076,0.029,0.116,0.016,0.11,0.013,0.105,0.012
1978,6,0.026,0.073,0.079,0.03,0.122,0.016,0.11,0.013,0.107,0.012
1978,7,0.136,0.054,0.082,0.033,0.131,0.016,0.111,0.013,0.11,0.012
1978,8,-0.14,0.05,0.062,0.035,0.14,0.016,0.114,0.013,0.112,0.012
1978,9,0.088,0.073,0.063,0.031,0.152,0.017,0.117,0.014,0.114,0.012
1978,10,0.025,0.099,0.064,0.026,0.158,0.017,0.118,0.014,0.115,0.012
1978,11,0.139,0.064,0.058,0.025,0.167,0.016,0.12,0.015,0.116,0.013
1978,12,0.112,0.029,0.066,0.023,0.175,0.017,0.121,0.015,0.117,0.013
1979,1,0.094,0.069,0.059,0.026,0.181,0.018,0.125,0.015,0.118,0.013
1979,2,-0.108,0.045,0.085,0.028,0.19,0.018,0.128,0.016,0.12,0.013
1979,3,0.13,0.059,0.099,0.028,0.194,0.019,0.131,0.016,0.121,0.013
1979,4,0.132,0.076,0.12,0.027,0.201,0.019,0.133,0.016,0.122,0.013
1979,5,0.069,0.069,0.129,0.03,0.205,0.018,0.137,0.016,0.121,0.013
1979,6,0.117,0.078,0.16,0.03,0.211,0.018,0.137,0.017,0.122,0.013
1979,7,0.055,0.068,0.18,0.029,0.208,0.017,0.139,0.017,0.123,0.013
1979,8,0.17,0.066,0.224,0.026,0.207,0.017,0.139,0.018,0.124,0.013
1979,9,0.249,0.039,0.239,0.025,0.203,0.017,0.142,0.018,0.126,0.013
1979,10,0.277,0.053,0.259,0.023,0.2,0.017,0.143,0.018,0.127,0.013
1979,11,0.251,0.064,0.283,0.021,0.198,0.017,0.144,0.018,0.127,0.013
1979,12,0.488,0.05,0.294,0.02,0.195,0.018,0.145,0.018,0.128,0.013
1980,1,0.333,0.07,0.318,0.018,0.194,0.018,0.147,0.018,0.129,0.013
1980,2,0.414,0.067,0.328,0.017,0.191,0.018,0.146,0.018,0.13,0.013
1980,3,0.314,0.05,0.325,0.018,0.192,0.019,0.146,0.018,0.133,0.013
1980,4,0.371,0.042,0.317,0.021,0.193,0.019,0.146,0.018,0.135,0.013
1980,5,0.358,0.053,0.317,0.022,0.191,0.02,0.147,0.019,0.137,0.013
1980,6,0.254,0.059,0.292,0.024,0.196,0.02,0.148,0.019,0.139,0.013
1980,7,0.335,0.035,0.305,0.024,0.202,0.021,0.148,0.019,0.141,0.013
1980,8,0.29,0.073,0.301,0.021,0.206,0.021,0.151,0.019,0.143,0.013
1980,9,0.219,0.057,0.308,0.023,0.209,0.021,0.153,0.019,0.144,0.013
1980,10,0.176,0.086,0.3,0.024,0.212,0.021,0.155,0.019,0.146,0.014
1980,11,0.249,0.05,0.29,0.024,0.216,0.02,0.157,0.019,0.148,0.014
1980,12,0.19,0.044,0.299,0.027,0.22,0.021,0.16,0.019,0.15,0.014
1981,1,0.491,0.064,0.301,0.03,0.221,0.021,0.162,0.019,0.152,0.014
1981,2,0.366,0.057,0.309,0.027,0.229,0.02,0.166,0.019,0.155,0.015
1981,3,0.401,0.078,0.309,0.029,0.234,0.02,0.17,0.019,0.157,0.015
1981,4,0.272,0.066,0.309,0.029,0.236,0.021,0.174,0.019,0.16,0.015
1981,5,0.231,0.056,0.306,0.028,0.239,0.02,0.178,0.02,0.162,0.014
1981,6,0.371,0.057,0.328,0.029,0.24,0.021,0.18,0.019,0.165,0.014
1981,7,0.35,0.065,0.293,0.03,0.242,0.022,0.181,0.02,0.167,0.015
1981,8,0.388,0.072,0.271,0.034,0.245,0.023,0.184,0.02,0.17,0.015
1981,9,0.224,0.094,0.231,0.035,0.247,0.024,0.185,0.02,0.172,0.015
1981,10,0.18,0.069,0.211,0.035,0.246,0.024,0.188,0.02,0.174,0.015
1981,11,0.206,0.056,0.205,0.034,0.25,0.023,0.19,0.02,0.175,0.015
1981,12,0.458,0.052,0.184,0.035,0.249,0.024,0.19,0.02,0.177,0.015
1982,1,0.066,0.047,0.17,0.03,0.25,0.025,0.191,0.02,0.18,0.015
1982,2,0.109,0.078,0.144,0.032,0.25,0.025,0.192,0.02,0.183,0.015
1982,3,-0.084,0.055,0.137,0.03,0.249,0.026,0.192,0.02,0.185,0.015
1982,4,0.035,0.041,0.136,0.03,0.247,0.026,0.192,0.019,0.186,0.015
1982,5,0.152,0.055,0.126,0.033,0.243,0.026,0.192,0.02,0.187,0.015
1982,6,0.13,0.076,0.12,0.036,0.234,0.026,0.192,0.02,0.188,0.015
1982,7,0.181,0.044,0.149,0.036,0.232,0.026,0.194,0.02,0.189,0.015
1982,8,0.073,0.082,0.172,0.036,0.224,0.025,0.195,0.019,0.189,0.015
1982,9,0.142,0.062,0.206,0.036,0.221,0.025,0.197,0.019,0.188,0.015
1982,10,0.163,0.068,0.225,0.034,0.216,0.026,0.199,0.019,0.188,0.015
1982,11,0.094,0.08,0.242,0.033,0.213,0.027,0.199,0.019,0.188,0.015
1982,12,0.379,0.06,0.254,0.033,0.211,0.027,0.202,0.019,0.188,0.015
1983,1,0.414,0.043,0.255,0.035,0.206,0.027,0.206,0.019,0.189,0.015
1983,2,0.389,0.076,0.278,0.032,0.204,0.027,0.207,0.019,0.189,0.015
1983,3,0.319,0.04,0.298,0.037,0.202,0.027,0.21,0.019,0.19,0.015
1983,4,0.266,0.045,0.299,0.041,0.202,0.027,0.212,0.019,0.19,0.015
1983,5,0.359,0.062,0.315,0.041,0.198,0.027,0.214,0.019,0.19,0.015
1983,6,0.273,0.051,0.299,0.044,0.198,0.027,0.218,0.019,0.191,0.015
1983,7,0.194,0.046,0.282,0.049,0.193,0.026,0.219,0.019,0.191,0.015
1983,8,0.341,0.066,0.257,0.048,0.193,0.026,0.224,0.019,0.192,0.015
1983,9,0.389,0.082,0.248,0.05,0.189,0.026,0.226,0.019,0.193,0.015
1983,10,0.174,0.089,0.235,0.051,0.189,0.026,0.229,0.018,0.193,0.015
1983,11,0.283,0.075,0.232,0.047,0.189,0.027,0.229,0.018,0.194,0.015
1983,12,0.184,0.093,0.214,0.046,0.185,0.026,0.23,0.018,0.195,0.015
1984,1,0.207,0.089,0.205,0.049,0.181,0.026,0.229,0.019,0.196,0.015
1984,2,0.089,0.085,0.191,0.051,0.178,0.027,0.232,0.019,0.198,0.015
1984,3,0.222,0.07,0.176,0.05,0.176,0.026,0.233,0.019,0.2,0.015
1984,4,0.1,0.064,0.173,0.047,0.176,0.026,0.234,0.019,0.202,0.015
1984,5,0.331,0.057,0.15,0.045,0.174,0.026,0.235,0.019,0.203,0.015
1984,6,0.057,0.054,0.13,0.042,0.169,0.026,0.235,0.019,0.205,0.015
1984,7,0.085,0.094,0.131,0.038,0.173,0.026,0.237,0.019,0.207,0.015
1984,8,0.176,0.1,0.119,0.035,0.177,0.027,0.238,0.019,0.207,0.015
1984,9,0.209,0.098,0.109,0.033,0.181,0.027,0.239,0.019,0.209,0.016
1984,10,0.136,0.056,0.11,0.033,0.184,0.027,0.24,0.019,0.211,0.016
1984,11,-0.001,0.057,0.095,0.038,0.185,0.027,0.239,0.019,0.214,0.015
1984,12,-0.054,0.051,0.104,0.039,0.19,0.027,0.238,0.019,0.215,0.015
1985,1,0.217,0.051,0.099,0.034,0.195,0.027,0.238,0.019,0.218,0.015
1985,2,-0.052,0.037,0.099,0.031,0.199,0.027,0.238,0.019,0.22,0.016
1985,3,0.11,0.039,0.09,0.028,0.203,0.026,0.241,0.019,0.222,0.016
1985,4,0.107,0.046,0.09,0.031,0.205,0.026,0.242,0.019,0.224,0.016
1985,5,0.148,0.062,0.094,0.032,0.207,0.026,0.244,0.019,0.225,0.016
1985,6,0.173,0.063,0.112,0.03,0.209,0.025,0.245,0.019,0.227,0.016
1985,7,0.022,0.046,0.109,0.027,0.209,0.025,0.246,0.019,0.229,0.016
1985,8,0.177,0.067,0.144,0.028,0.209,0.024,0.247,0.019,0.232,0.016
1985,9,0.104,0.055,0.151,0.029,0.21,0.024,0.247,0.019,0.234,0.016
1985,10,0.134,0.079,0.162,0.03,0.212,0.024,0.25,0.019,0.237,0.016
1985,11,0.04,0.08,0.169,0.032,0.213,0.024,0.251,0.019,0.24,0.016
1985,12,0.163,0.061,0.167,0.035,0.216,0.024,0.253,0.019,0.241,0.016
1986,1,0.18,0.046,0.177,0.037,0.218,0.024,0.252,0.019,0.243,0.016
1986,2,0.37,0.056,0.178,0.037,0.219,0.023,0.253,0.019,0.246,0.016
1986,3,0.197,0.052,0.179,0.034,0.219,0.022,0.252,0.019,0.249,0.016
1986,4,0.236,0.055,0.182,0.031,0.222,0.022,0.254,0.019,0.251,0.016
1986,5,0.233,0.055,0.187,0.03,0.219,0.021,0.255,0.019,0.253,0.016
1986,6,0.152,0.063,0.186,0.031,0.22,0.02,0.257,0.019,0.255,0.015
1986,7,0.136,0.069,0.195,0.031,0.217,0.019,0.258,0.019,0.256,0.015
1986,8,0.189,0.062,0.194,0.032,0.22,0.018,0.259,0.019,0.259,0.015
1986,9,0.122,0.055,0.189,0.031,0.22,0.018,0.261,0.018,0.26,0.015
1986,10,0.165,0.046,0.187,0.025,0.223,0.017,0.262,0.018,0.262,0.016
1986,11,0.098,0.066,0.188,0.023,0.219,0.018,0.263,0.018,0.264,0.015
1986,12,0.155,0.049,0.208,0.026,0.221,0.018,0.262,0.019,0.265,0.015
1987,1,0.28,0.027,0.236,0.027,0.225,0.017,0.265,0.019,0.266,0.015
1987,2,0.361,0.061,0.248,0.029,0.227,0.017,0.268,0.019,0.266,0.015
1987,3,0.138,0.057,0.268,0.027,0.229,0.016,0.272,0.019,0.268,0.015
1987,4,0.215,0.051,0.28,0.029,0.232,0.016,0.274,0.019,0.269,0.015
1987,5,0.245,0.073,0.29,0.032,0.235,0.015,0.275,0.019,0.269,0.015
1987,6,0.389,0.065,0.316,0.032,0.242,0.015,0.276,0.019,0.27,0.014
1987,7,0.474,0.048,0.332,0.034,0.245,0.015,0.276,0.019,0.271,0.014
1987,8,0.329,0.072,0.331,0.037,0.252,0.016,0.276,0.019,0.272,0.014
1987,9,0.369,0.068,0.352,0.036,0.261,0.017,0.275,0.019,0.274,0.014
1987,10,0.305,0.062,0.369,0.035,0.269,0.017,0.274,0.018,0.276,0.014
1987,11,0.216,0.067,0.381,0.032,0.275,0.016,0.274,0.018,0.278,0.014
1987,12,0.471,0.064,0.384,0.032,0.278,0.017,0.272,0.018,0.28,0.014
1988,1,0.467,0.04,0.373,0.031,0.286,0.017,0.272,0.018,0.282,0.014
1988,2,0.349,0.035,0.38,0.029,0.289,0.017,0.272,0.018,0.285,0.014
1988,3,0.395,0.05,0.381,0.03,0.293,0.017,0.271,0.018,0.287,0.014
1988,4,0.415,0.046,0.384,0.031,0.298,0.017,0.272,0.018,0.29,0.014
1988,5,0.396,0.052,0.374,0.031,0.304,0.018,0.271,0.018,0.292,0.014
1988,6,0.425,0.073,0.357,0.031,0.308,0.019,0.271,0.018,0.295,0.015
1988,7,0.334,0.083,0.318,0.03,0.311,0.018,0.272,0.018,0.298,0.015
1988,8,0.417,0.073,0.313,0.03,0.313,0.019,0.271,0.018,0.302,0.015
1988,9,0.379,0.054,0.299,0.028,0.315,0.018,0.269,0.018,0.303,0.015
1988,10,0.344,0.061,0.286,0.026,0.319,0.018,0.269,0.018,0.305,0.015
1988,11,0.099,0.056,0.261,0.027,0.322,0.018,0.268,0.018,0.306,0.014
1988,12,0.262,0.07,0.24,0.026,0.329,0.018,0.268,0.017,0.308,0.014
1989,1,0.002,0.048,0.239,0.025,0.335,0.018,0.268,0.017,0.31,0.014
1989,2,0.284,0.045,0.23,0.023,0.34,0.019,0.268,0.017,0.313,0.014
1989,3,0.232,0.043,0.226,0.025,0.345,0.019,0.268,0.017,0.314,0.015
1989,4,0.257,0.05,0.225,0.031,0.348,0.02,0.27,0.016,0.314,0.015
1989,5,0.098,0.078,0.23,0.033,0.352,0.019,0.27,0.017,0.315,0.015
1989,6,0.176,0.065,0.241,0.037,0.355,0.02,0.273,0.017,0.317,0.015
1989,7,0.32,0.085,0.271,0.04,0.358,0.02,0.275,0.016,0.318,0.015
1989,8,0.311,0.087,0.277,0.042,0.358,0.02,0.275,0.016,0.319,0.015
1989,9,0.327,0.09,0.314,0.045,0.363,0.021,0.277,0.016,0.319,0.015
1989,10,0.327,0.065,0.34,0.044,0.364,0.022,0.279,0.016,0.32,0.015
1989,11,0.166,0.075,0.374,0.042,0.365,0.022,0.283,0.016,0.32,0.015
1989,12,0.397,0.073,0.392,0.039,0.363,0.022,0.286,0.016,0.32,0.015
1990,1,0.358,0.077,0.404,0.039,0.357,0.022,0.289,0.017,0.32,0.015
1990,2,0.352,0.084,0.41,0.037,0.354,0.023,0.295,0.017,0.32,0.015
1990,3,0.68,0.074,0.408,0.039,0.348,0.024,0.298,0.017,0.321,0.015
1990,4,0.573,0.069,0.419,0.038,0.344,0.024,0.301,0.017,0.322,0.015
1990,5,0.499,0.031,0.439,0.035,0.34,0.024,0.303,0.017,0.322,0.015
1990,6,0.393,0.059,0.439,0.036,0.336,0.023,0.306,0.017,0.322,0.015
1990,7,0.466,0.046,0.441,0.032,0.334,0.023,0.31,0.017,0.322,0.015
1990,8,0.379,0.048,0.451,0.028,0.334,0.023,0.313,0.017,0.323,0.015
1990,9,0.311,0.06,0.42,0.024,0.333,0.023,0.315,0.016,0.324,0.015
1990,10,0.455,0.06,0.415,0.023,0.331,0.024,0.318,0.016,0.324,0.016
1990,11,0.406,0.052,0.407,0.026,0.329,0.024,0.322,0.016,0.325,0.016
1990,12,0.4,0.046,0.42,0.029,0.327,0.025,0.323,0.016,0.325,0.016
1991,1,0.382,0.043,0.424,0.032,0.326,0.025,0.324,0.016,0.325,0.015
1991,2,0.466,0.059,0.432,0.033,0.322,0.025,0.325,0.016,0.325,0.016
1991,3,0.312,0.071,0.442,0.034,0.318,0.024,0.327,0.016,0.326,0.016
1991,4,0.51,0.071,0.434,0.036,0.317,0.024,0.328,0.016,0.327,0.016
1991,5,0.408,0.058,0.426,0.039,0.317,0.024,0.328,0.016,0.328,0.016
1991,6,0.55,0.055,0.421,0.04,0.316,0.024,0.329,0.015,0.329,0.016
1991,7,0.513,0.069,0.427,0.042,0.319,0.024,0.331,0.015,0.33,0.016
1991,8,0.467,0.07,0.422,0.041,0.315,0.024,0.334,0.015,0.331,0.016
1991,9,0.432,0.085,0.43,0.043,0.316,0.024,0.335,0.015,0.332,0.015
1991,10,0.361,0.063,0.41,0.042,0.318,0.024,0.336,0.015,0.333,0.015
1991,11,0.309,0.061,0.4,0.043,0.322,0.023,0.338,0.015,0.335,0.015
1991,12,0.348,0.089,0.379,0.04,0.326,0.024,0.34,0.014,0.336,0.015
1992,1,0.455,0.065,0.347,0.037,0.325,0.023,0.341,0.014,0.339,0.016
1992,2,0.396,0.073,0.319,0.038,0.324,0.022,0.341,0.014,0.341,0.016
1992,3,0.407,0.063,0.282,0.038,0.325,0.022,0.344,0.014,0.345,0.015
1992,4,0.272,0.055,0.258,0.036,0.327,0.022,0.345,0.014,0.347,0.016
1992,5,0.29,0.054,0.233,0.036,0.331,0.021,0.346,0.013,0.349,0.016
1992,6,0.294,0.06,0.221,0.031,0.33,0.022,0.348,0.013,0.351,0.015
1992,7,0.138,0.058,0.211,0.028,0.332,0.021,0.348,0.013,0.353,0.015
1992,8,0.123,0.075,0.21,0.026,0.339,0.021,0.349,0.013,0.355,0.015
1992,9,-0.011,0.075,0.201,0.026,0.335,0.021,0.35,0.013,0.357,0.015
1992,10,0.076,0.042,0.202,0.024,0.333,0.021,0.353,0.013,0.359,0.015
1992,11,0.005,0.07,0.202,0.024,0.331,0.021,0.357,0.013,0.361,0.015
1992,12,0.206,0.047,0.203,0.026,0.333,0.022,0.358,0.013,0.362,0.015
1993,1,0.34,0.086,0.214,0.03,0.334,0.022,0.359,0.013,0.363,0.015
1993,2,0.38,0.067,0.22,0.028,0.337,0.021,0.363,0.013,0.364,0.015
1993,3,0.305,0.055,0.235,0.031,0.338,0.021,0.365,0.013,0.364,0.015
1993,4,0.283,0.058,0.25,0.031,0.339,0.021,0.368,0.013,0.366,0.015
1993,5,0.285,0.069,0.256,0.031,0.34,0.02,0.37,0.013,0.367,0.015
1993,6,0.307,0.057,0.255,0.031,0.338,0.019,0.373,0.013,0.367,0.015
1993,7,0.267,0.043,0.246,0.03,0.337,0.019,0.377,0.013,0.369,0.015
1993,8,0.199,0.092,0.218,0.032,0.338,0.019,0.38,0.013,0.37,0.015
1993,9,0.161,0.059,0.216,0.034,0.339,0.019,0.38,0.013,0.371,0.015
1993,10,0.259,0.068,0.223,0.034,0.336,0.019,0.381,0.012,0.374,0.015
1993,11,0.083,0.054,0.225,0.036,0.334,0.018,0.384,0.012,0.375,0.015
1993,12,0.195,0.084,0.235,0.04,0.33,0.019,0.387,0.012,0.377,0.015
1994,1,0.225,0.052,0.238,0.037,0.328,0.019,0.39,0.012,0.379,0.014
1994,2,0.042,0.067,0.24,0.04,0.328,0.019,0.393,0.012,0.382,0.014
1994,3,0.288,0.072,0.256,0.039,0.325,0.019,0.394,0.013,0.383,0.014
